"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.981318342E1,-3.154257298E0,-3.107518196E0,4.305406094E0,6.175963898E0
1.982108747E1,-4.269442558E0,-1.125279427E0,2.688235521E0,5.169236284E0
1.982905256E1,-4.777085304E0,4.333877563E-2,7.608850002E-1,4.837496071E0
1.983692609E1,-4.742951393E0,9.592595100E-1,-1.195762157E-1,4.840461259E0
1.984492170E1,-4.205747604E0,2.113767624E0,3.772082329E-1,4.722140672E0
1.985279523E1,-3.802615404E0,2.873578548E0,1.599061847E0,5.027358787E0
1.986066877E1,-3.445504189E0,3.163135529E0,2.689807892E0,5.395552982E0
1.986863386E1,-3.441940784E0,3.131680012E0,3.920327663E0,6.084681179E0
1.987650739E1,-3.636627197E0,2.964929104E0,5.197402000E0,7.002060377E0
1.988450300E1,-3.765466213E0,2.817676544E0,6.088017464E0,7.692983397E0
1.989243757E1,-3.754450321E0,2.503478050E0,6.490592480E0,7.905130631E0
1.990037214E1,-3.730018616E0,1.736371040E0,6.510098457E0,7.701259974E0
1.990830671E1,-3.188266516E0,4.922513962E-1,6.355704784E0,7.127575894E0
1.991618024E1,-2.081327200E0,-1.122056961E0,5.849213600E0,6.309059714E0
1.992420637E1,-3.032519817E-1,-2.395453453E0,4.875640392E0,5.440774600E0
1.993207990E1,1.518468618E0,-3.297000885E0,4.009505749E0,5.408520882E0
1.993992292E1,3.142529964E0,-3.320875168E0,3.633383512E0,5.839964230E0
1.994788801E1,3.506574631E0,-2.448803902E0,3.504948616E0,5.529680912E0
1.995576154E1,2.627071619E0,-1.481625557E0,3.080819130E0,4.311399552E0
1.996369611E1,1.299063921E0,-5.452556610E-1,2.290545464E0,2.689139142E0
1.997156965E1,1.272363663E-1,1.189670563E-1,1.557254672E0,1.566966613E0
1.997944318E1,-6.474342346E-1,5.171222687E-1,1.348098040E0,1.582388970E0
1.998737775E1,-1.157429934E0,8.583297729E-1,1.630517364E0,2.175996536E0
1.999525129E1,-1.606853366E0,9.849414825E-1,2.139504433E0,2.851239499E0
2.000327741E1,-1.935372591E0,8.404827118E-1,2.446336269E0,3.230578802E0
2.001115095E1,-1.982960701E0,5.995025635E-1,2.541216612E0,3.278615307E0
2.001905500E1,-1.722280741E0,2.574901581E-1,2.510498762E0,3.055348780E0
2.002698957E1,-1.415718198E0,9.728145599E-2,2.432703495E0,2.816339467E0
2.003489362E1,-1.136532664E0,-3.206729889E-2,2.323153734E0,2.586460532E0
2.004288923E1,-7.963789701E-1,-5.776119232E-2,1.812446952E0,1.980535224E0
2.005082380E1,-7.182787657E-1,-4.550361633E-2,1.529793739E0,1.690640071E0
2.005875837E1,-7.758072615E-1,8.075237274E-2,1.240340233E0,1.465210478E0
2.006672346E1,-1.218956709E0,3.116197586E-1,1.390102386E0,1.874925859E0
2.007459699E1,-1.681590319E0,6.066331863E-1,1.385248542E0,2.261562147E0
2.008253156E1,-1.824735284E0,8.130273819E-1,9.618489146E-1,2.217166145E0
2.009043561E1,-1.614458919E0,7.356853485E-1,1.172486663E0,2.126601868E0
2.009833967E1,-1.265924931E0,6.158819199E-1,1.213342309E0,1.858514468E0
2.010627424E1,-6.882517338E-1,4.514398575E-1,1.278829336E0,1.520819800E0
2.011414777E1,-3.121750355E-1,2.759704590E-1,1.198651552E0,1.269006891E0
2.012217390E1,-5.686593056E-2,2.180204391E-1,9.650544524E-1,9.910079425E-1
2.013004743E1,6.032562256E-2,2.177038193E-1,7.819102407E-1,8.138905074E-1
2.013792097E1,5.919361115E-2,2.646913528E-1,7.488806844E-1,7.964845732E-1
2.014585554E1,-7.502675056E-2,3.853578568E-1,7.132219076E-1,8.141346207E-1
2.015372907E1,-1.968536377E-1,6.082639694E-1,5.771288872E-1,8.612863424E-1
2.016172468E1,-4.976681471E-1,8.041553497E-1,4.943155646E-1,1.067092915E0
2.016965925E1,-6.559201479E-1,1.025925636E0,4.653548598E-1,1.303575773E0
2.017753278E1,-1.051818848E0,1.106017113E0,5.477998853E-1,1.621629260E0
2.018549787E1,-1.228011131E0,1.144562721E0,7.151432633E-1,1.824682177E0
2.019337140E1,-1.182873249E0,1.234813690E0,6.504004002E-1,1.829473873E0
2.020136701E1,-1.199464679E0,1.129114151E0,3.577034473E-1,1.685694527E0
2.020927106E1,-1.062251091E0,9.579181671E-1,5.861760974E-1,1.545828908E0
2.021714460E1,-7.579532862E-1,8.034038544E-1,7.219482064E-1,1.319530276E0
2.022507917E1,-5.554776192E-1,7.505855560E-1,7.025257945E-1,1.168536073E0
2.023301374E1,-1.570689678E-1,6.036081314E-1,6.638649106E-2,6.272324953E-1
2.024097883E1,-6.094217300E-3,5.155963898E-1,-4.709896147E-1,6.983609338E-1
2.024885236E1,5.659222603E-2,2.681636810E-2,-1.049483299E0,1.051350081E0
2.025672590E1,-2.571773529E-2,-2.426242828E-1,-1.414328456E0,1.435218773E0
2.026466047E1,-2.532789707E-1,-4.806804657E-1,-1.583747506E0,1.674353640E0
2.027253400E1,-3.004869223E-1,-6.831274033E-1,-2.027817249E0,2.160786486E0
2.028052961E1,-3.933824301E-1,-7.443714142E-1,-1.914533615E0,2.091477349E0
2.028840314E1,-4.151982069E-1,-6.570138931E-1,-1.687753797E0,1.858109169E0
2.029627668E1,2.796154022E-1,-7.372035980E-1,-1.768224955E0,1.936045818E0
2.030424177E1,1.076602817E0,-5.204992294E-1,-7.105126381E-1,1.390978534E0
2.031211530E1,2.124134541E0,-6.516971588E-1,-1.379090548E0,2.615061657E0
2.032014143E1,2.529932499E0,-4.048318863E-1,-8.026792407E-1,2.684909918E0
2.032801496E1,2.683313847E0,-1.819086075E-1,-2.813117504E-1,2.704145011E0
2.033591901E1,2.715023518E0,-3.067274094E-1,5.670714378E-2,2.732883112E0
2.034388410E1,2.695386887E0,-7.145175934E-1,-1.023958921E-1,2.790363915E0
2.035172712E1,2.693206072E0,-1.010383606E0,-2.136144638E-1,2.884417639E0
2.035972272E1,2.493585110E0,-1.400016785E0,-3.813362122E-1,2.885035702E0
2.036762678E1,2.172009468E0,-1.711039543E0,-8.058753610E-1,2.880054955E0
2.037550031E1,1.725630879E0,-1.826273918E0,-1.033027291E0,2.716656721E0
2.038343488E1,1.087401509E0,-1.979974747E0,-1.366259456E0,2.639963435E0
2.039130842E1,2.325196266E-1,-1.844041824E0,-8.535060287E-1,2.045245259E0
2.039933454E1,4.557347298E-1,-2.222687721E0,-1.951152563E0,2.992495810E0
2.040726911E1,5.521008968E-1,-2.279783249E0,-1.448023438E0,2.756628183E0
2.041514264E1,1.137322903E0,-2.697762489E0,-1.227208376E0,3.174502517E0
2.042310773E1,1.719482660E0,-3.292256355E0,-1.395248532E0,3.967655604E0
2.043101179E1,2.088169575E0,-3.779076576E0,-2.099780083E0,4.801140316E0
2.043900739E1,2.003603220E0,-3.816045761E0,-2.386961937E0,4.926887293E0
2.044688093E1,2.214614391E0,-3.639596939E0,-2.492988825E0,4.936210699E0
2.045475446E1,2.698330402E0,-3.536735535E0,-2.245542526E0,4.983166307E0
2.046268903E1,2.923334122E0,-3.370653152E0,-1.831781387E0,4.823132604E0
2.047059308E1,2.934818506E0,-2.986596107E0,-1.352537513E0,4.400258367E0
2.047858869E1,2.512108326E0,-2.169578552E0,-7.780474424E-1,3.409269300E0
2.048646222E1,1.827777267E0,-1.463782310E0,-5.652434826E-1,2.408926853E0
2.049433576E1,1.280613422E0,-4.217147827E-1,-5.025260448E-1,1.438869876E0
2.050227033E1,4.995797873E-1,3.319778442E-1,-3.779018521E-1,7.089422140E-1
2.051014387E1,-1.870180368E-1,7.157993317E-1,-2.400690019E-1,7.778030310E-1
2.051807844E1,-1.056165218E0,5.473499298E-1,-6.910511851E-2,1.191575609E0
2.052595197E1,-1.872820497E0,-4.461193085E-2,7.893617451E-2,1.875014068E0
2.053382551E1,-2.475350618E0,-1.053051949E0,6.969754696E-1,2.778858380E0
2.054176008E1,-3.074694872E0,-1.956631660E0,8.525096774E-1,3.742850352E0
2.054966413E1,-4.029891968E0,-2.880130768E0,9.550947547E-1,5.044540465E0
2.055765974E1,-4.977841377E0,-3.432563782E0,1.299973726E0,6.184766009E0
2.056553327E1,-5.349147797E0,-3.616547585E0,2.397479057E0,6.887721279E0
2.057340680E1,-5.199489594E0,-3.789501190E0,3.412738085E0,7.282979647E0
2.058134138E1,-4.222102165E0,-3.836763382E0,4.165604591E0,7.063933858E0
2.058924543E1,-3.503906727E0,-3.609444618E0,3.733380318E0,6.264469762E0
2.059727155E1,-2.856319904E0,-3.451601028E0,2.666709423E0,5.213775235E0
2.060514509E1,-2.386599064E0,-2.907212257E0,2.111035347E0,4.313259607E0
2.061301862E1,-2.107028008E0,-2.189085007E0,1.179922819E0,3.259429099E0
2.062098371E1,-1.838042498E0,-1.513584137E0,3.582377434E-1,2.407835427E0
2.062891828E1,-1.589021921E0,-1.144423485E0,6.750059128E-2,1.959400956E0
2.063694440E1,-1.780760527E0,-1.124914169E0,1.891565323E-1,2.114786073E0
2.064481794E1,-1.505531430E0,-1.043641090E0,4.538502693E-1,1.887270961E0
2.065269147E1,-6.161907911E-1,-7.414188385E-1,1.146200776E0,1.497721337E0
2.066062604E1,-2.811064720E-1,-5.380229950E-1,2.008179903E0,2.097921856E0
2.066849958E1,-2.549885511E-1,-2.841701508E-1,3.063531160E0,3.087230961E0
2.067643415E1,-2.584544420E-1,-9.068870544E-2,3.378725290E0,3.389809394E0
2.068433820E1,-4.843045473E-1,2.128629684E-1,3.056142330E0,3.101591121E0
2.069224226E1,-5.611603260E-1,6.438713074E-1,2.854705572E0,2.979734061E0
2.070023786E1,-5.481090546E-1,9.797401428E-1,2.807425976E0,3.023566585E0
2.070814191E1,-6.291015148E-1,1.335527420E0,2.686305285E0,3.065230544E0
2.071616804E1,-7.275122404E-1,1.624987602E0,2.607937574E0,3.157720247E0
2.072404157E1,-9.146920443E-1,1.732489109E0,2.457691908E0,3.142996908E0
2.073191511E1,-9.419521093E-1,1.482683182E0,2.150715590E0,2.776904885E0
2.073984968E1,-8.825280666E-1,1.220712185E0,2.071649551E0,2.561391397E0
2.074772321E1,-6.307690144E-1,1.138520241E0,2.331147671E0,2.669896506E0
2.075571882E1,-4.101458788E-1,1.296106815E0,2.758294106E0,3.075109574E0
2.076365339E1,-5.024756193E-1,1.475916862E0,2.853319645E0,3.251498936E0
2.077152692E1,-8.491649628E-1,1.510872841E0,2.583382130E0,3.110897154E0
2.077949201E1,-1.137605786E0,1.727966785E0,2.322013855E0,3.109946057E0
2.078736555E1,-1.440918446E0,2.066935062E0,2.296230555E0,3.408979507E0
2.079530012E1,-1.694620848E0,2.492850304E0,2.577005148E0,3.965727926E0
2.080317365E1,-1.892844081E0,2.930317402E0,2.824223995E0,4.488413970E0
2.081110822E1,-2.142757654E0,3.329919338E0,3.156089067E0,5.063661853E0
2.081904279E1,-2.261859894E0,3.715032101E0,3.410917997E0,5.527371461E0
2.082691633E1,-2.347054958E0,3.845832825E0,3.546112537E0,5.733586244E0
2.083491193E1,-2.296191931E0,3.957402706E0,3.502885342E0,5.762268588E0
2.084278547E1,-2.142905235E0,3.819618702E0,3.290800571E0,5.478220357E0
2.085065900E1,-1.885848522E0,3.449162006E0,3.017654896E0,4.955742554E0
2.085862409E1,-1.642375827E0,3.022099972E0,2.677851915E0,4.359056948E0
2.086652814E1,-1.368952036E0,2.639495850E0,2.349669933E0,3.789711970E0
2.087455427E1,-1.096657515E0,2.226388454E0,1.864468217E0,3.104143197E0
2.088245832E1,-7.512985468E-1,1.877502441E0,1.390850544E0,2.454369605E0
2.089033185E1,-4.592299461E-1,1.403457165E0,8.366415501E-1,1.697219267E0
2.089829694E1,-3.846096992E-2,1.002926826E0,3.379962444E-1,1.059048123E0
2.090617048E1,4.468877316E-1,7.020797729E-1,-2.352809906E-2,8.325732542E-1
2.091410505E1,8.884317875E-1,4.707202911E-1,-3.693499565E-1,1.071124654E0
2.092197858E1,1.261974812E0,2.369184494E-1,-7.642605305E-1,1.494257319E0
2.092988264E1,1.582054138E0,-6.296443939E-2,-1.375796795E0,2.097540616E0
2.093781721E1,1.724880219E0,-3.452730179E-1,-2.116953850E0,2.752438705E0
2.094575178E1,1.654398918E0,-6.853485107E-1,-3.101580620E0,3.581416019E0
2.095377790E1,1.430063844E0,-1.087893486E0,-3.826438427E0,4.227318993E0
2.096168195E1,1.492316127E0,-1.358683586E0,-4.026511192E0,4.503978340E0
2.096955549E1,1.196771383E0,-1.718919754E0,-3.549746752E0,4.121607559E0
2.097749006E1,6.337518692E-1,-2.188888550E0,-2.756436348E0,3.576425010E0
2.098539411E1,2.393227816E-1,-2.356822014E0,-2.401564121E0,3.373335979E0
2.099335920E1,-1.396542788E-1,-2.390910149E0,-2.362353325E0,3.364025548E0
2.100126325E1,-2.798211575E-1,-2.284446716E0,-2.340918779E0,3.282818516E0
2.100916730E1,-1.614036560E-1,-1.929055214E0,-2.303282022E0,3.008722858E0
2.101713239E1,-9.482383728E-3,-1.490635872E0,-2.246526718E0,2.696102282E0
2.102503644E1,-1.735854149E-2,-1.143117905E0,-2.396044970E0,2.654816634E0
2.103303205E1,-3.406306505E-1,-8.551559448E-1,-2.597192049E0,2.755490423E0
2.104090558E1,-5.735358000E-1,-4.618415833E-1,-2.704888344E0,2.803330504E0
2.104877912E1,-1.164274693E0,-1.911716461E-1,-2.585906029E0,2.842356795E0
2.105671369E1,-1.717314005E0,7.482624054E-2,-2.269097328E0,2.846676842E0
2.106461774E1,-2.493413687E0,2.858829498E-2,-1.653639078E0,2.992064723E0
2.107255231E1,-2.602511168E0,-2.901153564E-1,-1.204606295E0,2.882413506E0
2.108042585E1,-2.455793381E0,-9.100866318E-1,-8.700335026E-1,2.759734969E0
2.108829938E1,-2.267803907E0,-2.263901711E0,-4.981770515E-1,3.242894678E0
2.109623395E1,-1.133314013E0,-2.963337898E0,-3.764483929E-1,3.194915577E0
2.110413801E1,-9.329819679E-1,-3.278746605E0,-4.454343319E-1,3.437884000E0
2.111216413E1,-2.067514658E0,-3.848736763E0,-7.562382221E-1,4.433879541E0
2.112003766E1,-3.211606026E0,-4.893631935E0,-1.215910196E0,5.978334583E0
2.112788068E1,-3.888003588E0,-6.303646088E0,-9.801578522E-1,7.470825611E0
2.113584577E1,-4.254316330E0,-7.208592415E0,1.936521530E-1,8.372604923E0
2.114371930E1,-4.137003899E0,-6.935886383E0,1.729786277E0,8.259145340E0
2.115174543E1,-3.882860661E0,-4.641588211E0,2.285953999E0,6.468889682E0
2.115961896E1,-4.157776833E0,-2.046833038E0,2.051763535E0,5.068171986E0
2.116752302E1,-4.461398602E0,-6.208724976E-1,1.413353562E0,4.720924532E0
2.117545759E1,-3.806881189E0,4.756984711E-1,5.223336220E-1,3.871881434E0
2.118333112E1,-2.829214096E0,1.235077381E0,5.797147751E-1,3.141009035E0
2.119126569E1,-2.203356743E0,1.639017105E0,1.237506509E0,3.012072437E0
2.119913923E1,-1.709390163E0,2.065531254E0,2.538716078E0,3.692358787E0
2.120701276E1,-1.493686318E0,2.390706539E0,4.068009377E0,4.949270336E0
2.121494733E1,-1.777343154E0,2.336200714E0,5.307688713E0,6.065339392E0
2.122285139E1,-2.080693960E0,2.207211018E0,5.924688816E0,6.656050285E0
2.123081647E1,-2.419013023E0,1.901772499E0,6.092739582E0,6.825674931E0
2.123869001E1,-2.447176933E0,1.421916008E0,5.595236778E0,6.270342469E0
2.124656354E1,-2.431849480E0,7.489700317E-1,4.974223614E0,5.587284543E0
2.125449811E1,-2.054990292E0,-1.152944565E-1,4.122724533E0,4.607942652E0
2.126240217E1,-1.049487472E0,-9.004526138E-1,3.364772797E0,3.637847555E0
2.127042829E1,3.512270451E-1,-1.476453781E0,2.631307602E0,3.037606937E0
2.127830182E1,1.292964697E0,-1.686282158E0,2.228594303E0,3.079275530E0
2.128617536E1,2.329644442E0,-1.351963997E0,1.970319271E0,3.337245556E0
2.129410993E1,2.374157906E0,-9.234333038E-1,1.944959760E0,3.205030935E0
2.130198347E1,2.111816406E0,-5.109539032E-1,1.895437837E0,2.883318751E0
2.130997907E1,1.379904747E0,-1.409854889E-1,1.699457169E0,2.193665582E0
2.131785261E1,5.951232910E-1,7.464313507E-2,1.466507435E0,1.584420205E0
2.132572614E1,-8.463573456E-2,2.931470871E-1,1.345158577E0,1.379329554E0
2.133369123E1,-4.981553555E-1,4.084444046E-1,1.295037031E0,1.446411595E0
2.134156476E1,-7.165853977E-1,5.521612167E-1,1.307583690E0,1.590016273E0
2.134959089E1,-9.043456316E-1,5.154428482E-1,1.281113386E0,1.650688904E0
2.135746442E1,-9.221245050E-1,4.877300262E-1,1.242443085E0,1.622300527E0
2.136542951E1,-7.470660210E-1,4.994897842E-1,1.265595198E0,1.552201304E0
2.137333356E1,-4.668395519E-1,5.300865173E-1,1.297793150E0,1.477564869E0
2.138126813E1,-1.062588692E-1,6.432094574E-1,1.395417929E0,1.540194971E0
2.138929426E1,4.675102234E-2,5.586214066E-1,1.018432379E0,1.162517976E0
2.139716779E1,-1.606826782E-1,4.020528793E-1,1.301723242E0,1.371841405E0
2.140504133E1,-6.452307701E-1,4.910745621E-1,9.779788256E-1,1.270401336E0
2.141294538E1,-8.469868898E-1,6.108503342E-1,6.136640906E-1,1.211242560E0
2.142081892E1,-1.083859324E0,7.305717468E-1,6.702282429E-1,1.468908442E0
2.142884504E1,-1.196587086E0,8.241119385E-1,7.255939245E-1,1.624028228E0
2.143674909E1,-1.096919656E0,9.543304443E-1,7.025774717E-1,1.614804766E0
2.144462263E1,-8.200351000E-1,1.036932945E0,6.114245653E-1,1.456546428E0
2.145258771E1,-7.278828621E-1,9.330053329E-1,1.085147411E-1,1.188313032E0
2.146046125E1,-5.043383837E-1,8.269157410E-1,-5.912076831E-1,1.134756966E0
2.146848737E1,-3.520497084E-1,6.464653015E-1,-9.396744370E-1,1.193668476E0
2.147636091E1,-4.542555809E-1,5.284175873E-1,-9.041218162E-1,1.141494432E0
2.148423444E1,-5.049833059E-1,3.764448166E-1,-9.744114280E-1,1.160257071E0
2.149219953E1,-6.244442463E-1,2.101516724E-1,-1.155249119E0,1.329922881E0
2.150004255E1,-5.510032177E-1,1.805715561E-1,-1.141733766E0,1.280533726E0
2.150800764E1,-5.082511902E-1,1.678638458E-1,-1.095661521E0,1.219414495E0
2.151588117E1,-6.235133410E-1,1.240205765E-1,-9.758602381E-1,1.164668706E0
2.152375471E1,1.229119301E-1,5.710268021E-1,-9.461027384E-1,1.111885490E0
2.153168928E1,2.127716541E-1,5.821495056E-1,-9.442372322E-1,1.129492707E0
2.153956281E1,3.572033644E-1,7.459287643E-1,-8.621774316E-1,1.194719167E0
2.154758893E1,4.372628927E-1,8.436508179E-1,-7.547507286E-1,1.213504925E0
2.155549299E1,4.372147322E-1,9.551143646E-1,-6.463602185E-1,1.233361952E0
2.156339704E1,4.056484699E-1,1.047006607E0,-5.133657455E-1,1.234632700E0
2.157136213E1,3.171820641E-1,1.166673660E0,-1.199570596E-1,1.214957443E0
2.157926618E1,3.372951746E-1,1.106448174E0,1.113321185E-1,1.162063009E0
2.158729230E1,3.615727425E-1,1.002768517E0,2.312485874E-1,1.090759119E0
2.159519636E1,2.263098955E-1,6.567287445E-1,1.128562689E-1,7.037367051E-1
2.160306989E1,6.313000917E-1,5.307464600E-1,-2.504065335E-1,8.619367973E-1
2.161097394E1,4.893132448E-1,9.170532227E-3,-7.258777022E-1,8.754484501E-1
2.161884748E1,7.966765165E-1,-3.767566681E-1,-1.463135242E0,1.708040924E0
2.162678205E1,8.477002382E-1,-5.931882858E-1,-1.853930116E0,2.123093241E0
2.163465558E1,6.884396076E-1,-6.784305573E-1,-2.032242775E0,2.250383925E0
2.164252912E1,4.137120247E-1,-8.333387375E-1,-2.181901455E0,2.371983358E0
2.165046369E1,-3.090226650E-2,-8.878059387E-1,-1.589348316E0,1.820764237E0
2.165836774E1,-2.529168129E-1,-9.631986618E-1,-1.144073009E0,1.516780019E0
2.166636335E1,2.651596069E-2,-1.093866348E0,-8.824997544E-1,1.405721345E0
2.167423688E1,5.609166622E-1,-1.155150414E0,-6.742439866E-1,1.450380961E0
2.168211042E1,1.451240778E0,-9.774408340E-1,-8.883008361E-2,1.751964944E0
2.169004499E1,2.012060165E0,-1.053717613E0,6.005731225E-2,2.272072578E0
2.169788801E1,2.304231167E0,-1.152238846E0,2.041001320E-1,2.584335987E0
2.170591413E1,2.484602690E0,-1.347038269E0,4.618959129E-1,2.863758101E0
2.171381818E1,2.538798809E0,-1.628272057E0,3.692804873E-1,3.038607800E0
2.172166120E1,2.354984760E0,-1.761580467E0,3.825193346E-1,2.965710708E0
2.172962629E1,2.087744713E0,-1.833043098E0,3.606094122E-1,2.801564587E0
2.173749982E1,2.135522127E0,-2.115373611E0,-6.045388579E-1,3.066060584E0
2.174549543E1,1.866252542E0,-2.069832802E0,-6.183952093E-1,2.854736242E0
2.175336896E1,1.868562222E0,-2.067518234E0,-5.706883073E-1,2.844616243E0
2.176124250E1,1.782360077E0,-2.333511353E0,-3.373831213E-1,2.955657295E0
2.176917707E1,1.909172773E0,-2.896816254E0,-7.887792587E-1,3.557900758E0
2.177708112E1,1.892508388E0,-3.111083031E0,-9.507824183E-1,3.763563847E0
2.178510725E1,1.883898020E0,-3.060231209E0,-1.041331053E0,3.741451211E0
2.179298078E1,2.440365314E0,-3.088952065E0,-9.523539543E-1,4.050183425E0
2.180085432E1,3.066971302E0,-3.266401291E0,-5.888575912E-1,4.519119784E0
2.180881940E1,3.111770153E0,-3.267369270E0,-3.299488723E-1,4.524122201E0
2.181666242E1,2.481936455E0,-2.955646515E0,-2.802607119E-1,3.869677112E0
2.182459699E1,1.448207259E0,-2.329029083E0,-1.432268620E-1,2.746305640E0
2.183250104E1,4.332672358E-1,-1.615289688E0,4.128829390E-2,1.672897486E0
2.184037458E1,-2.864558697E-1,-6.727447510E-1,3.301186562E-1,8.022598035E-1
2.184827863E1,-1.145395517E0,1.482677460E-2,5.125225186E-1,1.254922331E0
2.185621320E1,-1.864261627E0,2.723655701E-1,4.996584058E-1,1.949182634E0
2.186420881E1,-2.485124350E0,2.718992233E-1,5.989104509E-1,2.570693671E0
2.187211286E1,-3.002679825E0,1.853208542E-1,9.158599377E-1,3.144714514E0
2.187995588E1,-3.455983162E0,-2.508573532E-1,1.109403014E0,3.638340841E0
2.188795148E1,-3.946133137E0,-9.554300308E-1,1.016935468E0,4.185566989E0
2.189585554E1,-4.333932400E0,-1.600636482E0,9.593223333E-1,4.718612776E0
2.190385114E1,-4.648963451E0,-2.271982193E0,9.497457743E-1,5.260872674E0
2.191169416E1,-4.636054039E0,-2.625376701E0,1.451447368E0,5.521983279E0
2.191959821E1,-4.477710247E0,-2.748319626E0,2.340778351E0,5.751729576E0
2.192756330E1,-3.983432531E0,-2.767941475E0,3.291449785E0,5.861985707E0
2.193540632E1,-3.248116493E0,-2.757683754E0,3.650625229E0,5.610895205E0
2.194337140E1,-2.430811167E0,-2.643928528E0,3.411028862E0,4.953212986E0
2.195124494E1,-2.123223305E0,-2.588033676E0,3.037313223E0,4.520095920E0
2.195911848E1,-1.968672156E0,-1.991165161E0,2.659127712E0,3.861524174E0
2.196705305E1,-1.785767913E0,-1.315728188E0,1.924391150E0,2.936560744E0
2.197495710E1,-1.417036057E0,-9.261770248E-1,1.574809670E0,2.312103061E0
2.198292219E1,-1.109127402E0,-7.361526489E-1,1.496846318E0,2.003155815E0
2.199079572E1,-8.688129187E-1,-6.307220459E-1,1.663833618E0,1.980148604E0
2.199866926E1,-5.055626631E-1,-5.017271042E-1,1.791125536E0,1.927551395E0
2.200660383E1,-4.763122797E-1,-3.149900436E-1,1.927309513E0,2.010127875E0
2.201447736E1,2.048146725E-1,9.322452545E-2,2.069555759E0,2.081754285E0
2.202247297E1,6.932934523E-1,1.121692657E-1,2.409601212E0,2.509863692E0
2.203040754E1,5.340443850E-1,8.071613312E-2,2.617842436E0,2.672979147E0
2.203834211E1,1.146563292E-1,2.041263580E-1,2.868134975E0,2.877674735E0
2.204627668E1,-3.659896851E-1,4.779691696E-1,2.542533398E0,2.612829703E0
2.205415021E1,-7.914953232E-1,6.453218460E-1,2.437950373E0,2.643200172E0
2.206217634E1,-1.224733829E0,7.843408585E-1,2.347308636E0,2.761344123E0
2.207008039E1,-1.488523960E0,9.922652245E-1,2.332973480E0,2.939908011E0
2.207798444E1,-1.775914669E0,1.230235577E0,2.354883909E0,3.195751979E0
2.208594953E1,-1.888570309E0,1.396276474E0,2.488406181E0,3.421761407E0
2.209382307E1,-1.966380477E0,1.492631912E0,2.719307184E0,3.672769223E0
2.210175764E1,-1.714479923E0,1.531393528E0,2.956789494E0,3.745291932E0
2.210966169E1,-1.655514240E0,1.548443794E0,3.014067888E0,3.771340719E0
2.211753522E1,-1.529283166E0,1.535057545E0,2.960779667E0,3.668967825E0
2.212550031E1,-1.376987457E0,1.562016487E0,2.842414856E0,3.523536885E0
2.213337385E1,-1.603503823E0,1.665162086E0,2.522674084E0,3.421677048E0
