"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1,548684121E0;-1,098127514E-1;6,786203384E-2;-8,228874207E-2;1,530866849E-1
1,553659433E0;-1,245111376E-1;6,167840958E-2;-1,217851639E-1;1,847670851E-1
1,558662246E0;-1,762853563E-1;8,860063553E-2;-1,086483002E-1;2,252355491E-1
1,563665058E0;-1,863553822E-1;9,854865074E-2;-1,312294006E-1;2,483169761E-1
1,568667819E0;-1,387319863E-1;1,034898758E-1;-9,894466400E-2;1,993659072E-1
1,573691048E0;-1,434597969E-1;7,970380783E-2;-1,048946381E-1;1,947724195E-1
1,578694798E0;-1,787394732E-1;7,980370522E-2;-1,416606903E-1;2,416281892E-1
1,583698652E0;-1,804408133E-1;8,480763435E-2;-1,306438446E-1;2,383674392E-1
1,588702454E0;-1,611068547E-1;1,042261124E-1;-7,700347900E-2;2,067559840E-1
1,593710371E0;-1,283397079E-1;1,117820740E-1;-7,373523712E-2;1,854809906E-1
1,598714381E0;-1,296854615E-1;9,574770927E-2;-2,541160583E-2;1,631921949E-1
1,603718392E0;-9,822911769E-2;4,921770096E-2;8,196830750E-3;1,101749957E-1
1,608722402E0;-3,196987137E-2;7,666635513E-2;4,391574860E-2;9,395954267E-2
1,613736256E0;2,596093342E-2;5,877423286E-2;6,745529175E-2;9,315898721E-2
1,618740735E0;6,622894853E-2;-1,854419708E-3;8,845710754E-2;1,105186517E-1
1,623745267E0;6,781079620E-2;1,368570328E-2;4,998207092E-2;8,534523988E-2
1,628749798E0;4,555305466E-2;-1,874375343E-2;2,378654480E-2;5,470108587E-2
1,633752923E0;5,934010819E-2;-4,395341873E-2;-3,540611267E-2;8,189471456E-2
1,638757350E0;2,603626624E-2;-7,089614868E-3;-9,888172150E-2;1,024975348E-1
1,643761777E0;-1,591887698E-2;-2,228999138E-2;-1,833343506E-1;1,853691950E-1
1,648766256E0;-1,419739239E-2;-2,720570564E-2;-1,532192230E-1;1,562621089E-1
1,653772714E0;1,429002918E-2;1,608586311E-2;-1,211414337E-1;1,230374207E-1
1,658777246E0;3,863115609E-2;7,359504700E-3;-6,097507477E-2;7,255679343E-2
1,663781777E0;-1,031863037E-2;-2,681922913E-2;-8,584976196E-3;2,999078192E-2
1,668786360E0;-2,573556453E-2;-5,790781975E-2;8,364963531E-2;1,049423478E-1
1,673778444E0;8,426617831E-3;-1,019716263E-2;1,750812531E-1;1,755802813E-1
1,678782350E0;4,401148856E-2;2,509260178E-2;2,515373230E-1;2,565885318E-1
1,683786256E0;2,626151592E-2;2,632689476E-2;3,393573761E-1;3,413886368E-1
1,688790162E0;2,734687924E-2;-1,338815689E-2;3,363113403E-1;3,376868552E-1
1,693799069E0;4,993630201E-2;-3,516197205E-3;3,001871109E-1;3,043325475E-1
1,698803235E0;5,582093447E-2;-1,578855515E-2;2,811594009E-1;2,870816329E-1
1,703807402E0;4,054079205E-2;-5,002069473E-2;2,458276749E-1;2,541197974E-1
1,708811569E0;2,126792073E-2;-3,971600533E-2;2,466392517E-1;2,507201747E-1
1,713816777E0;-1,111708954E-2;-1,774549484E-3;2,238817215E-1;2,241645912E-1
1,718820996E0;-1,179220974E-1;-1,479196548E-2;2,181301117E-1;2,484052514E-1
1,723825214E0;-1,819779873E-1;3,353381157E-2;7,002830505E-2;1,978496093E-1
1,728829433E0;-1,308020949E-1;8,345580101E-2;4,916667938E-2;1,627618540E-1
1,733831100E0;-9,900680184E-2;6,842160225E-2;9,985160828E-2;1,563784069E-1
1,738835214E0;-1,171730235E-1;2,697515488E-2;9,796142578E-2;1,550922866E-1
1,743839277E0;-2,032927573E-1;4,958319664E-2;7,245159149E-2;2,214399956E-1
1,748843392E0;-1,616532505E-1;9,530282021E-2;6,153964996E-2;1,974880489E-1
1,753856152E0;-1,280946434E-1;1,446723938E-1;1,293172836E-1;2,325108579E-1
1,758860683E0;-3,288745880E-2;2,072889805E-1;2,513570786E-1;3,274609707E-1
1,763865214E0;1,078108549E-1;2,354464531E-1;4,367551804E-1;5,077531884E-1
1,768869746E0;-1,247544065E-1;1,555120945E-1;6,066722870E-1;6,385913696E-1
1,773859902E0;-1,927576065E-1;7,958126068E-2;6,972455978E-1;7,277637636E-1
1,778863652E0;-1,478031278E-1;4,534029961E-2;7,353649139E-1;7,514406590E-1
1,783867454E0;-1,104880869E-1;-5,023479462E-3;8,213710785E-1;8,287842308E-1
1,788871308E0;3,849014640E-3;9,141206741E-3;9,454336166E-1;9,454856424E-1
1,793884954E0;1,857725680E-1;4,199457169E-2;1,114380836E0;1,130539535E0
1,798889277E0;2,779313922E-1;8,371162415E-2;1,244672775E0;1,278070347E0
1,803893600E0;2,017318010E-1;2,178859711E-2;1,203771591E0;1,220752434E0
1,808897871E0;9,174865484E-2;-1,071655750E-1;9,954586029E-1;1,005405444E0
1,813878600E0;5,752664804E-2;-2,569394112E-1;9,321937561E-1;9,686652544E-1
1,818881725E0;1,818847358E-1;-2,821521759E-1;8,868026733E-1;9,482145796E-1
1,823884850E0;3,459715843E-1;-2,330238819E-1;7,923936844E-1;8,954798813E-1
1,828887975E0;2,942583859E-1;-2,170467377E-1;7,016038895E-1;7,911670504E-1
1,833919589E0;2,649737895E-1;-2,912487984E-1;8,164787292E-1;9,064626230E-1
1,838924121E0;3,428771198E-1;-3,599233627E-1;1,090279579E0;1,198256695E0
1,843928652E0;4,795314074E-1;-3,284163475E-1;1,317598343E0;1,440094810E0
1,848933235E0;5,250991583E-1;-3,190586567E-1;1,354064941E0;1,486949703E0
1,853932089E0;3,723358810E-1;-4,273028374E-1;1,201460838E0;1,328431357E0
1,858936360E0;1,247360110E-1;-5,554361343E-1;9,637632370E-1;1,119333708E0
1,863940631E0;-1,213656664E-1;-6,273791790E-1;7,035684586E-1;9,504434939E-1
1,868944850E0;-3,057532310E-1;-5,767421722E-1;3,878107071E-1;7,592850032E-1
1,873943548E0;-2,993119955E-1;-5,561468601E-1;6,445598602E-2;6,348555543E-1
1,878947506E0;-1,669777632E-1;-4,837226868E-1;-1,004600525E-2;5,118301801E-1
1,883951464E0;3,195294738E-2;-2,825613022E-1;-5,912303925E-2;2,904434783E-1
1,888955475E0;1,405465305E-1;-1,101551056E-1;-2,089548111E-1;2,748628523E-1
1,893963131E0;1,309871376E-1;-4,940485954E-2;-3,302974701E-1;3,587406990E-1
1,898967298E0;-4,241621494E-2;-4,400062561E-2;-4,544706345E-1;4,585616076E-1
1,903971464E0;-2,597642541E-1;-2,182745934E-2;-5,815753937E-1;6,373255402E-1
1,908975631E0;-4,061806798E-1;1,247954369E-2;-6,166114807E-1;7,384769474E-1
1,913981933E0;-5,320430994E-1;8,267235756E-2;-4,653205872E-1;7,116374268E-1
1,918986204E0;-4,864408374E-1;1,910047531E-1;-2,195987701E-1;5,668607623E-1
1,923990475E0;-3,625507653E-1;3,679049015E-1;-4,175662994E-2;5,182091181E-1
1,928994746E0;-3,168406487E-1;4,652121067E-1;-2,379608154E-2;5,633618325E-1
1,934002142E0;-4,046640992E-1;3,865170479E-1;1,697540283E-3;5,595992701E-1
1,939006621E0;-3,757430315E-1;2,970657349E-1;-3,657531738E-2;4,803838365E-1
1,944011048E0;-4,575614929E-1;2,209715843E-1;-8,839035034E-2;5,157555767E-1
1,949015475E0;-5,623070598E-1;1,571140289E-1;-7,354927063E-2;5,884586160E-1
1,954014069E0;-5,745961070E-1;1,163587570E-1;-1,423721313E-1;6,032991549E-1
1,959018235E0;-6,079574227E-1;1,277394295E-1;-2,925786972E-1;6,866817922E-1
1,964022350E0;-4,921724796E-1;1,083159447E-1;-3,571386337E-1;6,176682745E-1
1,969026517E0;-2,512725592E-1;7,526683807E-2;-4,416465759E-1;5,136678829E-1
1,974029902E0;3,775358200E-2;6,929779053E-2;-5,342359543E-1;5,400329356E-1
1,979034017E0;2,353031039E-1;7,841777802E-2;-5,729475021E-1;6,243282300E-1
1,984038079E0;3,696152270E-1;8,084440231E-2;-3,930892944E-1;5,455918134E-1
1,989042246E0;4,579064250E-1;3,974342346E-2;-2,097711563E-1;5,052343731E-1
1,994049277E0;3,901101351E-1;-6,668996811E-2;-1,590471268E-1;4,265318955E-1
1,999053548E0;2,715940475E-1;-2,294840813E-1;-1,159753799E-1;3,740007473E-1
2,004057819E0;8,811146021E-2;-3,198719025E-1;-1,281290054E-1;3,556665650E-1
2,009062037E0;-1,812342405E-1;-3,263130188E-1;-8,291339874E-2;3,823619592E-1
2,014075944E0;-4,087536335E-1;-2,802057266E-1;-6,395435333E-2;4,996848421E-1
2,019080683E0;-5,610580444E-1;-2,196002007E-1;-1,143674850E-1;6,132620150E-1
2,024085423E0;-6,223347187E-1;-1,762909889E-1;-3,815431595E-1;7,509688392E-1
2,029090162E0;-6,046348214E-1;-1,765995026E-1;-3,843441010E-1;7,378963610E-1
2,034057454E0;-5,389062762E-1;-4,093360901E-2;-2,955942154E-1;6,160125608E-1
2,039060267E0;-4,450486302E-1;1,981449127E-2;-2,372646332E-1;5,047330022E-1
2,044063131E0;-1,771848202E-1;1,278414726E-1;-2,403898239E-1;3,248463792E-1
2,049065996E0;-1,121651530E-1;1,466832161E-1;-1,662473679E-1;2,484656410E-1
2,054103964E0;-2,270191908E-2;1,352996826E-1;-1,553840637E-1;2,072814234E-1
2,059108548E0;7,725137472E-2;1,465229988E-1;-1,577520370E-1;2,287410529E-1
2,064113183E0;1,167566776E-1;5,570888519E-3;-1,156597137E-1;1,644394294E-1
2,069117767E0;2,210409641E-1;-9,181404114E-2;-2,843799591E-1;3,716999961E-1
2,074096673E0;1,867805719E-1;-1,686615944E-1;-3,437795639E-1;4,260494150E-1
2,079099954E0;1,499801278E-1;-2,231159210E-1;-2,624769211E-1;3,757244829E-1
2,084103287E0;2,450802326E-1;-2,336907387E-1;-2,127470970E-1;3,999212536E-1
2,089106621E0;2,677518129E-1;-1,978659630E-1;-1,469163895E-1;3,639043805E-1
2,094119173E0;2,497270703E-1;-2,927222252E-1;-2,248911858E-1;4,456747202E-1
2,099122975E0;1,327499151E-1;-3,477435112E-1;-4,109053612E-1;5,544288100E-1
2,104126725E0;3,054332733E-2;-4,024834633E-1;-6,578540802E-1;7,718146305E-1
2,109130527E0;-6,359553337E-2;-2,879023552E-1;-1,005387306E0;1,047728874E0
2,114139121E0;-1,002508402E-1;-2,202448845E-1;-1,237206459E0;1,260649778E0
2,119143183E0;-1,515828371E-1;-4,553747177E-2;-1,440506935E0;1,449176058E0
2,124147246E0;-1,994334459E-1;8,381462097E-2;-1,558579445E0;1,573521044E0
2,129151204E0;-9,052371979E-2;1,039981842E-1;-1,692577839E0;1,698184297E0
2,134152506E0;-1,876547337E-1;2,012920380E-1;-1,443120003E0;1,469124952E0
2,139156412E0;-2,958582640E-1;2,190809250E-1;-1,013367653E0;1,078166297E0
2,144160267E0;-3,452520370E-1;3,025169373E-1;-7,786455154E-1;9,038829045E-1
2,149164173E0;-2,857346535E-1;2,955822945E-1;-5,783686638E-1;7,095938953E-1
2,154165944E0;-2,106302977E-1;2,458624840E-1;-3,667411804E-1;4,891958470E-1
2,159169694E0;-2,637686729E-1;1,601328850E-1;-1,960654259E-1;3,655928130E-1
2,164173496E0;-3,697091341E-1;5,393028259E-2;-2,060480118E-1;4,266721251E-1
2,169177298E0;-3,929049969E-1;6,480550766E-2;-3,401350975E-1;5,237040910E-1
2,174209225E0;-3,310308456E-1;6,811761856E-2;-3,207111359E-1;4,659152964E-1
2,179214381E0;-2,201834917E-1;8,064746857E-2;-1,481695175E-1;2,773787846E-1
2,184219589E0;-2,005410194E-2;1,615009308E-1;-8,047103882E-2;1,815497335E-1
2,189224798E0;1,286227703E-1;2,740759850E-1;-1,478366852E-1;3,369230595E-1
2,194204798E0;9,530472755E-2;2,886838913E-1;-1,581311226E-1;3,426759871E-1
2,199208704E0;-1,532554626E-2;3,724923134E-1;1,444411278E-1;3,998107493E-1
2,204212610E0;-8,275389671E-2;5,013508797E-1;6,037077904E-1;7,890906210E-1
2,209216569E0;-2,765014172E-1;5,621118546E-1;7,014327049E-1;9,404417102E-1
2,214221152E0;-4,914541245E-1;5,374283791E-1;8,673343658E-1;1,132530495E0
2,219225110E0;-5,936918259E-1;5,630178452E-1;9,944634438E-1;1,287795255E0
2,224229069E0;-6,177003384E-1;5,240879059E-1;9,439530373E-1;1,243892752E0
2,229233027E0;-5,943944454E-1;4,067306519E-1;9,312839508E-1;1,177295365E0
2,234241100E0;-5,392435789E-1;2,139296532E-1;1,006552696E0;1,161764978E0
2,239245267E0;-3,114491701E-1;2,115287781E-1;8,801751137E-1;9,573156430E-1
2,244249433E0;-1,923696399E-1;2,017459869E-1;7,858576775E-1;8,338344025E-1
2,249253600E0;2,433842421E-2;7,748556137E-2;6,874952316E-1;6,922760032E-1
2,254250110E0;1,299041510E-2;-8,104944229E-2;5,076470375E-1;5,142404862E-1
2,259253912E0;1,147156954E-2;-2,637505531E-1;3,490014076E-1;4,376047688E-1
2,264257662E0;-5,151623487E-2;-4,005250931E-1;3,160562515E-1;5,128019372E-1
2,269261464E0;3,772646189E-2;-5,026764870E-1;2,023277283E-1;5,431790185E-1
2,274280475E0;1,314716339E-1;-5,865621567E-1;1,127643585E-1;6,116009767E-1
2,279285006E0;1,103209257E-1;-6,368799210E-1;2,706098557E-2;6,469304733E-1
2,284289589E0;2,022519112E-1;-7,277193069E-1;-8,598089218E-2;7,601802017E-1
2,289294121E0;2,468487322E-1;-7,320804596E-1;-1,071734428E-1;7,799757963E-1
2,294271777E0;3,327555358E-1;-7,550258636E-1;-2,236089706E-1;8,548633067E-1
2,299275006E0;2,658424973E-1;-8,113846779E-1;-2,720971107E-1;8,961328956E-1
2,304278235E0;2,531234622E-1;-7,886452675E-1;-4,536986351E-1;9,443914954E-1
2,309281412E0;1,842581034E-1;-7,178416252E-1;-5,390639305E-1;9,164265212E-1
2,314315110E0;1,228561997E-1;-6,808776855E-1;-5,803732872E-1;9,030621357E-1
2,319319850E0;5,274066329E-2;-5,696115494E-1;-7,361855507E-1;9,323132841E-1
2,324324537E0;4,526099563E-2;-3,962073326E-1;-7,745079994E-1;8,711437593E-1
2,329329277E0;1,489958465E-1;-2,665572166E-1;-6,160492897E-1;6,875821692E-1
2,334331048E0;2,299837768E-1;-1,118993759E-1;-5,975265503E-1;6,499630653E-1
2,339335631E0;7,333594561E-2;2,188348770E-2;-5,366368294E-1;5,420665407E-1
2,344340214E0;2,044689655E-2;3,130912781E-3;-4,428071976E-1;4,432900771E-1
2,349344746E0;-4,071652889E-3;4,201412201E-2;-3,800578117E-1;3,823946980E-1
2,354351360E0;-8,708170056E-2;-4,347419739E-2;-2,285437584E-1;2,484058733E-1
2,359355996E0;2,193471789E-2;-4,776763916E-2;-2,056202888E-1;2,122323783E-1
2,364360683E0;-7,188948989E-2;-1,049604416E-1;-1,196627617E-1;1,746538565E-1
2,369365371E0;3,176921606E-2;-1,075234413E-1;-2,215051651E-1;2,482641974E-1
2,374356725E0;2,243012190E-3;-2,176280022E-1;-2,269501686E-1;3,144413418E-1
2,379360735E0;6,763924658E-2;-3,325934410E-1;-2,527937889E-1;4,231999107E-1
2,384364798E0;-2,075009048E-2;-4,256114960E-1;-2,686085701E-1;5,037124931E-1
2,389368756E0;1,300275922E-1;-4,796915054E-1;-3,441534042E-1;6,045268239E-1
2,394378704E0;1,615181714E-1;-5,448532104E-1;-3,386511803E-1;6,615419583E-1
2,399383027E0;2,995047569E-1;-5,586233139E-1;-4,272389412E-1;7,643927126E-1
2,404387350E0;3,313436806E-1;-6,212577820E-1;-4,308691025E-1;8,254683821E-1
2,409391673E0;5,471649170E-1;-6,345911026E-1;-5,243725777E-1;9,884644223E-1
2,414395787E0;5,734559894E-1;-6,821541786E-1;-5,502457619E-1;1,047356908E0
2,419400110E0;5,666819215E-1;-7,350206375E-1;-5,185461044E-1;1,063143358E0
2,424404433E0;6,539405584E-1;-6,402387619E-1;-5,871901512E-1;1,087352841E0
2,429408704E0;4,661550820E-1;-5,700731277E-1;-6,200542450E-1;9,626791772E-1
2,434412610E0;4,025413990E-1;-4,168453217E-1;-7,273564339E-1;9,299714953E-1
2,439416881E0;2,568091154E-1;-5,127806664E-1;-7,755188942E-1;9,645333010E-1
2,444421204E0;1,322162896E-1;-5,587620735E-1;-7,978620529E-1;9,829954514E-1
2,449425475E0;-8,744993806E-2;-6,119689941E-1;-8,762760162E-1;1,072386683E0
2,454427298E0;-5,161013827E-2;-5,719728470E-1;-9,294624329E-1;1,092573548E0
2,459431464E0;7,865431905E-2;-3,340654373E-1;-9,809665680E-1;1,039269756E0
2,464435631E0;7,352206111E-2;-2,358675003E-1;-1,018629074E0;1,048162278E0
2,469439746E0;7,195220143E-2;-2,439985275E-1;-9,916696548E-1;1,023777859E0
2,474442662E0;6,227325648E-2;-2,797336578E-1;-8,374381065E-1;8,851166364E-1
2,479446777E0;4,791697487E-2;-2,740097046E-1;-7,254033089E-1;7,769088204E-1
2,484450892E0;1,253809780E-3;-2,127428055E-1;-6,886606216E-1;7,207735602E-1
2,489454954E0;-2,209297195E-2;-1,560564041E-1;-5,832219124E-1;6,041436086E-1
2,494460423E0;-5,277763307E-2;-7,335948944E-2;-3,964414597E-1;4,066115151E-1
2,499464589E0;-1,123029739E-1;-5,818748474E-2;-1,782608032E-1;2,185741414E-1
2,504468704E0;-1,197998077E-1;-2,713012695E-2;7,401943207E-3;1,230561923E-1
2,509472923E0;-2,628527395E-2;-4,967689514E-2;1,584649086E-1;1,681363637E-1
2,514450996E0;5,462783203E-2;-9,467792511E-2;2,750849724E-1;2,960065060E-1
2,519453808E0;9,190538526E-2;-8,105564117E-2;2,836689949E-1;3,090060120E-1
2,524456673E0;-3,887159005E-2;-1,640796661E-1;3,346524239E-1;3,747337483E-1
2,529459537E0;-1,556751579E-1;-2,097854614E-1;3,660020828E-1;4,496690108E-1
2,534494798E0;7,782520354E-2;-4,607868195E-2;1,864590645E-1;2,072365556E-1
2,539499277E0;5,394231901E-2;1,167297363E-2;7,509374619E-2;9,319389899E-2
2,544503756E0;1,085215509E-1;1,121292114E-1;8,876037598E-2;1,795223981E-1
2,549508235E0;-4,010700434E-2;-1,968002319E-2;2,631998062E-2;5,185187065E-2
2,554512089E0;-1,477914155E-1;-2,778387070E-1;-1,005821228E-1;3,303837360E-1
2,559516517E0;-1,238987744E-1;-2,984542847E-1;-6,755208969E-2;3,301350499E-1
2,564520944E0;4,791695997E-2;-8,429241180E-2;7,230281830E-2;1,209501686E-1
2,569525423E0;1,429565251E-1;6,762123108E-2;1,683392525E-1;2,309703507E-1
2,574521829E0;1,211803108E-1;1,192483902E-1;1,248464584E-1;2,109300464E-1
2,579525892E0;2,819080651E-1;9,966278076E-2;7,801389694E-2;3,090161729E-1
2,584529954E0;2,450038493E-1;-1,003551483E-2;1,496043205E-1;2,872438867E-1
2,589533964E0;1,662681252E-1;-1,189289093E-1;1,554760933E-1;2,568306650E-1
2,594545162E0;1,268836707E-1;-9,316539764E-2;1,651325226E-1;2,281403235E-1
2,599549589E0;6,885534525E-2;-4,309272766E-2;1,309447289E-1;1,540927116E-1
2,604554017E0;1,067977026E-2;-2,870178223E-2;9,635543823E-2;1,011049963E-1
2,609558444E0;-3,131807968E-2;-2,127933502E-2;2,081680298E-2;4,320846561E-2
2,614559902E0;-8,640159667E-2;-5,926036835E-2;-1,215257645E-1;1,604541635E-1
2,619564173E0;-7,548102736E-2;8,056640625E-3;-2,588052750E-1;2,697081113E-1
2,624568444E0;2,074030414E-2;1,684322357E-1;-3,215422630E-1;3,635780592E-1
2,629572714E0;8,999387920E-2;1,765918732E-2;-3,481822014E-1;3,600577600E-1
2,634580735E0;1,006737053E-1;-7,796192169E-2;-2,214398384E-1;2,554385605E-1
2,639585162E0;-2,463249713E-1;-3,027181625E-1;-5,654513836E-1;6,870586180E-1
2,644589589E0;-4,086593390E-1;-4,386949539E-1;-7,387528419E-1;9,514260241E-1
2,649594069E0;-3,457397819E-1;-5,814590454E-1;-7,995321751E-1;1,047321497E0
2,654596517E0;-2,016568556E-2;-4,939212799E-1;-7,989480495E-1;9,395120390E-1
2,659600892E0;7,538887858E-2;-2,121267319E-1;-7,926392555E-1;8,239892128E-1
2,664605214E0;4,220888019E-3;-1,451559067E-1;-8,502440453E-1;8,625560791E-1
2,669609589E0;3,312380612E-2;-1,420879364E-1;-7,275729179E-1;7,420569514E-1
2,674612402E0;3,319846094E-2;-9,999179840E-2;-6,234352589E-1;6,322752720E-1
2,679616725E0;-8,927146345E-2;-9,791946411E-2;-5,615568161E-1;5,769780527E-1
2,684620996E0;-1,388530135E-1;-1,358385086E-1;-5,011081696E-1;5,374399105E-1
2,689625214E0;-3,521444649E-2;-1,085433960E-1;-4,347577095E-1;4,494841399E-1
2,694628964E0;1,747044921E-2;-1,407299042E-1;-4,026784897E-1;4,269192998E-1
2,699633235E0;-2,909881994E-2;-1,821470261E-1;-4,644284248E-1;4,997179627E-1
2,704637454E0;-7,454832643E-2;-2,447900772E-1;-5,766754150E-1;6,308994921E-1
2,709641673E0;-1,113286689E-1;-2,568674088E-1;-7,202484608E-1;7,727436725E-1
2,714642923E0;-5,991507694E-2;-2,207860947E-1;-8,378791809E-1;8,685492720E-1
2,719647037E0;-1,578358933E-2;-2,035245895E-1;-1,003859997E0;1,024405327E0
2,724651152E0;2,129309624E-2;-2,456092834E-1;-1,165669203E0;1,191453737E0
2,729655214E0;1,639646590E-1;-3,323717117E-1;-1,278313875E0;1,330955194E0
2,734635058E0;2,636747956E-1;-3,872489929E-1;-1,303563595E0;1,385194653E0
2,739637923E0;2,517606616E-1;-4,006280899E-1;-1,258544445E0;1,344552125E0
2,744640787E0;3,056746125E-1;-4,227590561E-1;-1,219979763E0;1,326843175E0
2,749643652E0;3,685229123E-1;-3,435058594E-1;-1,130733490E0;1,237886763E0
2,754678444E0;3,225818872E-1;-2,489023209E-1;-8,885161877E-1;9,774827134E-1
2,759682871E0;2,371551096E-2;-3,399162292E-1;-1,024204493E0;1,079398124E0
2,764687350E0;-1,735981256E-1;-3,051786423E-1;-1,090322256E0;1,145457522E0
2,769691829E0;-2,216704041E-1;-2,618303299E-1;-1,030073643E0;1,085700050E0
2,774736100E0;-7,791347802E-2;-2,120523453E-1;-9,779803753E-1;1,003734189E0
2,779742558E0;-5,143538117E-2;-3,257875443E-1;-9,216983318E-1;9,789335715E-1
2,784749069E0;-6,201627254E-1;-5,548057556E-1;-1,038319588E0;1,330608432E0
2,789755527E0;-6,723189950E-1;-6,164131165E-1;-1,196577311E0;1,504584734E0
2,794710006E0;-4,587687850E-1;-5,393476486E-1;-1,267676830E0;1,452022462E0
2,799713860E0;-4,102728665E-1;-4,189682007E-1;-1,417661667E0;1,534152137E0
2,804717714E0;-3,594304323E-1;-4,085617065E-1;-1,478535175E0;1,575493310E0
2,809721569E0;-3,063930273E-1;-4,359760284E-1;-1,591771841E0;1,678597444E0
2,814728444E0;-2,965377569E-1;-5,152282715E-1;-1,692997217E0;1,794333968E0
2,819732454E0;-2,821075618E-1;-6,245050430E-1;-1,746493340E0;1,876121054E0
2,824736464E0;-2,365024686E-1;-6,704406738E-1;-1,828709841E0;1,962040722E0
2,829740475E0;-2,044094801E-1;-6,147003174E-1;-1,925311565E0;2,031370065E0
2,834741985E0;-1,076756790E-1;-6,081051826E-1;-1,952321053E0;2,047667809E0
2,839745839E0;8,575564623E-2;-5,908107758E-1;-1,983678579E0;2,071567549E0
2,844749746E0;2,779138982E-1;-5,317320824E-1;-2,059781551E0;2,145384623E0
2,849753600E0;2,197558135E-1;-5,696344376E-1;-2,201776505E0;2,284862312E0
2,854760944E0;2,004139125E-1;-5,771532059E-1;-2,369305134E0;2,446809837E0
2,859764954E0;5,166295171E-1;-3,910245895E-1;-2,567851782E0;2,648333261E0
2,864769069E0;6,383948922E-1;-3,647828102E-1;-2,716718912E0;2,814458418E0
2,869773131E0;6,495175362E-1;-3,659710884E-1;-2,787785053E0;2,885750053E0
2,874787350E0;7,379741669E-1;-4,750595093E-1;-2,698023796E0;2,837185192E0
2,879791881E0;9,351776838E-1;-6,034655571E-1;-2,432586193E0;2,675108141E0
2,884796412E0;1,179199219E0;-6,387190819E-1;-1,914640903E0;2,337589068E0
2,889800996E0;1,364874840E0;-6,627440453E-1;-1,207919598E0;1,939376898E0
2,894785006E0;1,417736769E0;-7,390933037E-1;-4,969773293E-1;1,674282808E0
2,899788548E0;1,450340390E0;-7,344512939E-1;1,524925232E-1;1,632837996E0
2,904792089E0;1,469436646E0;-7,034840584E-1;6,570296288E-1;1,756650736E0
2,909795579E0;1,431809783E0;-6,403584480E-1;9,203681946E-1;1,818575214E0
2,914800787E0;1,234204412E0;-5,744023323E-1;1,122848511E0;1,764649355E0
2,919804433E0;9,241441488E-1;-5,591874123E-1;1,248713493E0;1,651065825E0
2,924808027E0;6,023811698E-1;-4,639716148E-1;1,332269669E0;1,533973664E0
2,929811673E0;2,488133013E-1;-4,065785408E-1;1,412077427E0;1,490361308E0
2,934815267E0;3,246545792E-3;-4,444246292E-1;1,411386967E0;1,479708404E0
2,939818912E0;-1,218368709E-1;-4,987945557E-1;1,323122501E0;1,419258040E0
2,944822506E0;-1,740441918E-1;-5,055942535E-1;1,161776543E0;1,278922072E0
2,949826152E0;-2,394363880E-1;-4,553666115E-1;9,963049889E-1;1,121299320E0
2,954831152E0;-2,674363256E-1;-3,646054268E-1;7,469568253E-1;8,731573766E-1
2,959834850E0;-2,376800179E-1;-2,710847855E-1;4,775285721E-1;5,983412814E-1
2,964838548E0;-2,439198494E-1;-2,626347542E-1;2,469778061E-1;4,352837508E-1
2,969842246E0;-2,085537910E-1;-3,289217949E-1;2,124528885E-1;4,436445207E-1
2,974839642E0;-2,832594514E-1;-3,975491524E-1;4,138698578E-1;6,399761750E-1
2,979843027E0;-5,381659269E-1;-5,945453644E-1;5,514464378E-1;9,732419684E-1
2,984846412E0;-8,612474203E-1;-7,186393738E-1;4,172716141E-1;1,196789567E0
2,989849798E0;-1,130553246E0;-6,600198746E-1;4,282045364E-1;1,377365602E0
2,994864589E0;-1,221589088E0;-4,213895798E-1;5,361967087E-1;1,399055392E0
2,999868548E0;-1,131686687E0;-2,118754387E-1;6,385383606E-1;1,316562645E0
3,004872506E0;-1,060909510E0;-6,296443939E-2;7,233600616E-1;1,285590637E0
3,009876464E0;-9,717142582E-1;7,992744446E-3;7,168245316E-1;1,207530493E0
3,014882142E0;-9,232332706E-1;1,039257050E-1;5,326900482E-1;1,070943001E0
3,019886152E0;-8,190424442E-1;6,503009796E-2;2,328376770E-1;8,539747203E-1
3,024890214E0;-6,753385067E-1;1,475968361E-1;2,063179016E-2;6,915870122E-1
3,029894277E0;-4,647982121E-1;2,128176689E-1;-1,303606033E-1;5,275629110E-1
3,034895423E0;-2,181369066E-1;2,773203850E-1;-2,488422394E-1;4,317554470E-1
